condition_id,method,bit_width,seed,dataset,metric_scope,sequence_length,normalized_key_mse,original_key_mse,original_key_relative_mse,mean_key_cosine,worst_head_normalized_mse,worst_layer,worst_head,vectors_per_head,attention_logit_mse,attention_logit_bias,attention_logit_error_variance,attention_probability_kl,attention_output_mse,worst_attention_kl,worst_attention_layer
learned_b2_s29,learned,2,29,tinystories,attention,128,,,,,,,,,0.4241680119388787,0.12722907290440197,0.4079807749467651,0.07042357348836958,0.0009042014521014607,0.1262669563293457,0
learned_b2_s29,learned,2,29,tinystories,attention,256,,,,,,,,,0.4936648022803815,0.13316199687900246,0.47593268486757806,0.09086533752270043,0.0010553134094664074,0.14401695132255554,12
learned_b2_s29,learned,2,29,tinystories,attention,512,,,,,,,,,0.5329343598720856,0.146426645810144,0.5114935972688762,0.10387466580141336,0.001168583372646026,0.16082841157913208,12
learned_b2_s29,learned,2,29,tinystories,attention,1024,,,,,,,,,0.5704530371689215,0.14448227818419293,0.549577908459627,0.11328640731517226,0.00121706107091768,0.1747724413871765,12
random_b2_s43,random,2,43,wikitext,reconstruction,1024,0.0009077487627564551,0.49266531998000573,0.1162987116908324,0.940488037886098,0.0011185007460881025,1,1,1024,,,,,,,
random_b2_s43,random,2,43,wikitext,attention,128,,,,,,,,,0.8513844234998836,0.4760225673978643,0.6247869388278293,0.09344977687578648,0.0013748577698606823,0.14553458988666534,1
random_b2_s43,random,2,43,wikitext,attention,256,,,,,,,,,1.008141022248027,0.5701446041522786,0.6830761526040685,0.11425411573145539,0.0015425557441517412,0.1666436493396759,12
random_b2_s43,random,2,43,wikitext,attention,512,,,,,,,,,1.190317664230079,0.6603510895667718,0.7542541027380563,0.1397521945182234,0.0017465448591451604,0.20105475187301636,12
random_b2_s43,random,2,43,wikitext,attention,1024,,,,,,,,,1.3573712679234946,0.7347315469747636,0.8175408218035654,0.16429817653261125,0.0019139158839038828,0.23257428407669067,12
random_b2_s43,random,2,43,tinystories,reconstruction,1024,0.0009088660896736656,0.5281197430740576,0.1163938222868174,0.9404173343791626,0.0010896952007897198,1,1,1024,,,,,,,
random_b2_s43,random,2,43,tinystories,attention,128,,,,,,,,,0.8623559881550397,0.4836753634519355,0.6284141309446778,0.10041563888080418,0.0014977072704027705,0.14995768666267395,12
random_b2_s43,random,2,43,tinystories,attention,256,,,,,,,,,1.0303873607620655,0.5437076509230796,0.7347693510897721,0.13193918904289603,0.001755593018970103,0.19893735647201538,12
random_b2_s43,random,2,43,tinystories,attention,512,,,,,,,,,1.2158812732956794,0.643164215264497,0.8022210654988833,0.15587227046489716,0.0019293221384941717,0.22785501182079315,12
random_b2_s43,random,2,43,tinystories,attention,1024,,,,,,,,,1.4264510931619783,0.7503659098322799,0.8634020945235531,0.17603235878050327,0.002076311762266414,0.25281381607055664,12
learned_b2_s43,learned,2,43,wikitext,reconstruction,1024,0.0006282045175112216,0.3407043946281192,0.08042677362446234,0.9600917113129981,0.000757960500777699,14,7,1024,,,,,,,
learned_b2_s43,learned,2,43,wikitext,attention,128,,,,,,,,,0.42340255060861276,0.12157663968644401,0.40862167129116533,0.06254344852641225,0.0008656109370690501,0.09382164478302002,7
learned_b2_s43,learned,2,43,wikitext,attention,256,,,,,,,,,0.4572783165868618,0.13546195939357178,0.4389283741441161,0.07507334765978158,0.0009727930694225506,0.1141810491681099,7
learned_b2_s43,learned,2,43,wikitext,attention,512,,,,,,,,,0.507810201328865,0.14970023758694906,0.485400040195276,0.09065211180131882,0.001117881618085903,0.1413290798664093,7
learned_b2_s43,learned,2,43,wikitext,attention,1024,,,,,,,,,0.5410870696277154,0.14592372516306434,0.5197933360622499,0.10293201031163335,0.0011662572688351247,0.15555529296398163,12
learned_b2_s43,learned,2,43,tinystories,reconstruction,1024,0.0006278604302991653,0.3641052317361755,0.08024619452724764,0.9601019950932823,0.0007482375804102048,14,7,1024,,,,,,,
learned_b2_s43,learned,2,43,tinystories,attention,128,,,,,,,,,0.43059758530106657,0.13727581125590227,0.41175293694510046,0.07146618596743792,0.0009686371123507342,0.1151883602142334,7
learned_b2_s43,learned,2,43,tinystories,attention,256,,,,,,,,,0.496267027428178,0.14330064311101742,0.47573195311214683,0.09149174194317311,0.0011051616498889416,0.1397637128829956,7
learned_b2_s43,learned,2,43,tinystories,attention,512,,,,,,,,,0.5342162608170835,0.15432520841064973,0.510399990866093,0.10444365628063679,0.001174639252013776,0.15889832377433777,12
learned_b2_s43,learned,2,43,tinystories,attention,1024,,,,,,,,,0.5714162817233946,0.1537944051696033,0.5477635626619225,0.11337092297617346,0.001235493653780395,0.17359034717082977,12
