condition_id,method,bit_width,seed,dataset,layer,head,normalized_key_mse,original_key_mse,original_key_relative_mse
identity_b2_snone,identity,2,,wikitext,12,6,0.0021987566142342985,1.4978409111499786,0.27837539464465905
identity_b2_snone,identity,2,,wikitext,12,7,0.002455987560097128,1.5599725842475891,0.3128336318712244
identity_b2_snone,identity,2,,wikitext,13,0,0.0016809277003630996,0.9368148297071457,0.2142078906525741
identity_b2_snone,identity,2,,wikitext,13,1,0.0017452373285777867,0.902509942650795,0.22219399234078377
identity_b2_snone,identity,2,,wikitext,13,2,0.0016725313325878233,1.0213432013988495,0.21164731995256217
identity_b2_snone,identity,2,,wikitext,13,3,0.0016499235935043544,0.9474370181560516,0.20881888714673416
identity_b2_snone,identity,2,,wikitext,13,4,0.0017447398276999593,1.0341411978006363,0.22065797817382293
identity_b2_snone,identity,2,,wikitext,13,5,0.0014887723664287478,0.8528294712305069,0.18890283227552215
identity_b2_snone,identity,2,,wikitext,13,6,0.001922399562317878,0.9510950297117233,0.24539486134945218
identity_b2_snone,identity,2,,wikitext,13,7,0.001896877831313759,0.9269745051860809,0.2410241206817662
identity_b2_snone,identity,2,,wikitext,14,0,0.0017714776331558824,1.0541727393865585,0.22428936775274913
identity_b2_snone,identity,2,,wikitext,14,1,0.0019533769227564335,1.187081664800644,0.24776742871733273
identity_b2_snone,identity,2,,wikitext,14,2,0.002141228469554335,1.40639990568161,0.27054110341857546
identity_b2_snone,identity,2,,wikitext,14,3,0.001868948427727446,1.2362256944179535,0.23878737256568522
identity_b2_snone,identity,2,,wikitext,14,4,0.0019940875354222953,1.1501240730285645,0.2551733559062301
identity_b2_snone,identity,2,,wikitext,14,5,0.001676478743320331,0.9738739579916,0.21382580484234384
identity_b2_snone,identity,2,,wikitext,14,6,0.0017855977930594236,1.146651178598404,0.22754263647550566
identity_b2_snone,identity,2,,wikitext,14,7,0.0016297001857310534,0.9616983532905579,0.20961577636439885
identity_b2_snone,identity,2,,wikitext,15,0,0.001453179691452533,0.7403313517570496,0.1852146431164639
identity_b2_snone,identity,2,,wikitext,15,1,0.001814348652260378,1.3817605078220367,0.23195713631301482
identity_b2_snone,identity,2,,wikitext,15,2,0.0015013364900369197,0.8620448559522629,0.19056048650690854
identity_b2_snone,identity,2,,wikitext,15,3,0.001585145277203992,1.0252662748098373,0.20165145777764565
identity_b2_snone,identity,2,,wikitext,15,4,0.0013731472427025437,0.42734596133232117,0.1749990187895456
identity_b2_snone,identity,2,,wikitext,15,5,0.0018944501061923802,1.197743445634842,0.24108019612641524
identity_b2_snone,identity,2,,wikitext,15,6,0.0016845676291268319,0.9659909754991531,0.21431487627751408
identity_b2_snone,identity,2,,wikitext,15,7,0.0015329024172388017,0.8989192098379135,0.1951872130631717
identity_b2_snone,identity,2,,wikitext,16,0,0.0018718588980846107,1.2142853736877441,0.23892328349895145
identity_b2_snone,identity,2,,wikitext,16,1,0.0023290798417292535,1.347321480512619,0.29851670593482965
identity_b2_snone,identity,2,,wikitext,16,2,0.0014727938687428832,0.9291301369667053,0.18773942977772312
identity_b2_snone,identity,2,,wikitext,16,3,0.0027006188174709678,1.8743800818920135,0.3450395700360595
identity_b2_snone,identity,2,,wikitext,16,4,0.0018787314184010029,0.8905666470527649,0.23834690379180007
identity_b2_snone,identity,2,,wikitext,16,5,0.0014211792149581015,0.8999675810337067,0.18210145478300765
identity_b2_snone,identity,2,,wikitext,16,6,0.00158407143317163,1.0131981372833252,0.20043832046833296
identity_b2_snone,identity,2,,wikitext,16,7,0.0023762492346577346,1.381691962480545,0.30380720048248594
identity_b2_snone,identity,2,,wikitext,17,0,0.0017605197499506176,1.0469177663326263,0.2239944181099621
