bit_width,seed,horizon_steps,step,calibration_mse,wikitext_validation_mse,original_scale_validation_mse,relative_improvement,generalization_gap,orthogonality_max_abs
2,43,300,130,0.00047469140444889035,0.0005638586795662093,0.3365945055293196,0.37786133218660395,8.916727511731892e-05,3.443257117208276e-07
2,43,300,140,0.00046920079647527757,0.0005605381044606617,0.3346154826167549,0.3815251193151962,9.133730798538409e-05,3.68008465700953e-07
2,43,300,150,0.0004648111588210213,0.0005580562234506203,0.3331404870186816,0.38426352558828286,9.324506462959903e-05,3.2152857309952765e-07
2,43,300,160,0.00046073883596520204,0.0005556924420364595,0.33172052569261723,0.386871625584437,9.495360607125747e-05,3.826008734275632e-07
2,43,300,170,0.0004569768881985681,0.0005538816419115022,0.3306415912493321,0.3888695885816262,9.690475371293417e-05,4.663930346371359e-07
2,43,300,180,0.00045344406673741844,0.0005519951414019175,0.32952319162268395,0.3909510762954719,9.855107466449908e-05,3.5885806370927753e-07
2,43,300,190,0.0004504792463748686,0.0005505671239358634,0.32867195866310794,0.3925266925201413,0.0001000878775609948,3.0624462188377777e-07
2,43,300,200,0.0004477144147898571,0.000549271897678949,0.32789359792877804,0.3939557923410637,0.00010155748288909194,3.441224956102218e-07
2,43,300,210,0.0004453663816601505,0.0005481762555241687,0.32723928741324926,0.39516467920452325,0.00010280987386401819,3.5144613619308984e-07
2,43,300,220,0.00044328020837092197,0.0005472416861493912,0.32667835514348553,0.39619584493252197,0.0001039614777784692,3.866783748751601e-07
2,43,300,230,0.00044153058243523446,0.000546510654777066,0.3262300881278861,0.3970024351307222,0.00010498007234183149,3.2071537292566177e-07
2,43,300,240,0.0004401035256957897,0.0005460936922734305,0.32597388823342044,0.3974624945497586,0.00010599016657764082,3.4787292690907634e-07
2,43,300,250,0.0004388191207400638,0.000545570390759309,0.32567492072666937,0.3980398840955057,0.00010675127001924523,3.5052066860163933e-07
2,43,300,260,0.00043779704032864686,0.0005451199520329908,0.3254106317417609,0.3985368798131894,0.00010732291170434394,3.524553504608008e-07
2,43,300,270,0.000436888315793027,0.0005449265566035422,0.32528953388828086,0.39875026444164086,0.00010803824081051516,3.5302437828566013e-07
2,43,300,280,0.00043617432760001407,0.0005445892079052328,0.32508971381867013,0.39912248123524635,0.00010841488030521873,3.251133802173456e-07
2,43,300,290,0.00043558453731940006,0.0005443997520497845,0.32497391927790886,0.39933151909843706,0.00010881521473038447,3.960232735078506e-07
2,43,300,300,0.0004351625995884234,0.0005442875233239164,0.32490805249199184,0.3994553476968648,0.00010912492373549298,4.6847415280382165e-08
2,43,400,0,0.0009095317813887505,0.0009063231538846139,0.5398882378431153,0.0,-3.2086275041365298e-06,3.246260438238835e-08
2,43,400,10,0.0006841454359829413,0.0007124570170446987,0.4242694231143105,0.21390398778733707,2.831158106175735e-05,3.276794693363172e-07
2,43,400,20,0.0006321720048845236,0.0006770224109544642,0.4037889754308708,0.2530010868058905,4.485040606994062e-05,3.0822313124012624e-07
2,43,400,30,0.0005968635568507352,0.0006536902116422993,0.3901612183490215,0.2787448838303406,5.6826654791564124e-05,3.491524848131533e-07
2,43,400,40,0.0005702119044599385,0.0006349166196635281,0.37905394542758586,0.29945889946406384,6.470471520358956e-05,3.348919913603865e-07
2,43,400,50,0.0005507057563427509,0.0006205845609486005,0.3705689137486843,0.3152723084600699,6.987880460584961e-05,3.3947487410035393e-07
2,43,400,60,0.0005345920940413862,0.0006087340514824291,0.36347630674845277,0.3283476772348592,7.41419574410429e-05,3.1449551185502855e-07
2,43,400,70,0.0005217051336092737,0.0005983468090455801,0.35728141080835485,0.3398085368546625,7.66416754363064e-05,3.0667058759092924e-07
2,43,400,80,0.0005109754293108892,0.000589424723802523,0.35188379531427927,0.3496528017891023,7.844929449163374e-05,3.204103526943669e-07
2,43,400,90,0.0005021126660356146,0.0005820509683100994,0.3474827816562538,0.35778870283148295,7.993830227448484e-05,4.056431635035551e-07
2,43,400,100,0.0004935450885561465,0.0005754855847115437,0.34354958957737836,0.36503267929883426,8.194049615539711e-05,3.525696509187881e-07
2,43,400,110,0.0004866442914490676,0.0005705436150122978,0.3405553392140064,0.3704854470870828,8.389932356323015e-05,2.8679993180347196e-07
2,43,400,120,0.0004808141274192934,0.0005660006494121461,0.3378737812427062,0.37549797002736074,8.51865219928527e-05,3.2241038905311825e-07
2,43,400,130,0.00047552156676644586,0.0005621464373177787,0.33555621849245654,0.3797505504429088,8.662487055133283e-05,2.8565816445613734e-07
2,43,400,140,0.00047021285256043654,0.0005586225885565455,0.333448935256456,0.38363862143185967,8.840973599610891e-05,3.612998474844531e-07
2,43,400,150,0.00046603214466678367,0.0005556275234592789,0.33165432114310534,0.38694325409453556,8.959537879249524e-05,3.524495435502928e-07
2,43,400,160,0.00046223677935763874,0.000553056431041199,0.33006955488872336,0.3897800925964098,9.081965168356021e-05,3.188480963700613e-07
2,43,400,170,0.00045823753744578255,0.0005510524976575226,0.328882390619583,0.39199115095356113,9.281496021174007e-05,3.5424537259132194e-07
2,43,400,180,0.0004546003701602075,0.0005489638677165232,0.32764457652319834,0.3942956600373767,9.436349755631568e-05,3.742164491615796e-07
2,43,400,190,0.00045145982920935523,0.0005472246310684881,0.3266142237052918,0.3962146628131311,9.576480185913283e-05,3.388388002401044e-07
2,43,400,200,0.00044825003720205814,0.0005454894211069927,0.32559478063467395,0.398129222707202,9.723938390493458e-05,3.7643526962227725e-07
2,43,400,210,0.000445475404676543,0.0005441431711386002,0.32479588089154277,0.39961462001016435,9.866776646205722e-05,3.9905852167176903e-07
2,43,400,220,0.0004428271435568121,0.0005426968235564544,0.32390875024884735,0.40121046093726254,9.986967999964236e-05,3.3019672862621974e-07
2,43,400,230,0.0004404431247451157,0.0005415384406202151,0.3232342350484032,0.40248857341985156,0.00010109531587509935,3.504811372234684e-07
2,43,400,240,0.00043846774158851076,0.0005407185446006935,0.3227307209608625,0.40339321324507,0.0001022508030121827,3.1644301734523594e-07
2,43,400,250,0.0004366026162578862,0.0005399759673050397,0.3222664136401363,0.4042125427441245,0.0001033733510471535,3.2237428926329414e-07
2,43,400,260,0.00043472718308912306,0.0005390520035017943,0.3217291748842399,0.40523200671708515,0.00010432482041267122,3.831152971534024e-07
2,43,400,270,0.00043299676161367984,0.0005383613685729927,0.321321945722957,0.4059940251272311,0.00010536460695931282,4.2125960142413987e-07
2,43,400,280,0.0004313488136276078,0.0005376047430800668,0.3208739822184725,0.406828854834144,0.00010625592945245899,4.3181036724071475e-07
2,43,400,290,0.0004300082638035718,0.0005371082331429022,0.32055523636972794,0.40737668364667784,0.00010709996933933041,3.2025257201695467e-07
2,43,400,300,0.0004287126202431324,0.0005366682095413466,0.3203094360005707,0.40786218774052074,0.00010795558929821425,3.3125170273429205e-07
2,43,400,310,0.0004275730022929025,0.0005362176851093636,0.32002807759317875,0.4083592780223391,0.00010864468281646111,4.246211070535466e-07
2,43,400,320,0.00042663525714559114,0.000535846932223194,0.31981196798551537,0.4087683516343069,0.00010921167507760288,3.20729071745518e-07
2,43,400,330,0.0004256879177244599,0.0005356296501375368,0.3196806897794886,0.40900809182490655,0.00010994173241307692,3.276801900931048e-07
2,43,400,340,0.00042494514147684015,0.0005352901790516285,0.31948029913564824,0.4093826503744188,0.00011034503757478831,3.3905173491000085e-07
2,43,400,350,0.00042433704037136977,0.0005351735014791359,0.3194095162307349,0.409511387648748,0.00011083646110776613,4.2718187232004823e-07
2,43,400,360,0.00042377215293498693,0.0005349735076425333,0.3192948519881611,0.40973205269051094,0.00011120135470754633,3.7561417465248326e-07
2,43,400,370,0.0004232758936471015,0.0005347395218926465,0.3191532275704958,0.40999022302289606,0.00011146362824554501,3.488646633797998e-07
2,43,400,380,0.0004228735706632847,0.0005346489081379246,0.31909924631509057,0.4100902025438136,0.00011177533747463997,3.068277071305303e-07
2,43,400,390,0.00042255779508515445,0.0005345733345194503,0.31906336170823124,0.41017358739186743,0.00011201553943429587,3.4618612021475315e-07
2,43,400,400,0.00042230301984780283,0.0005345186620999698,0.31903032884065397,0.41023391070949006,0.00011221564225216696,5.2234113701032925e-08
2,43,500,0,0.0009095317813887505,0.0009063231538846139,0.5398882378431153,0.0,-3.2086275041365298e-06,3.246260438238835e-08
2,43,500,10,0.0006841718864336599,0.0007124346606346421,0.4242600670640968,0.21392865493829832,2.826277420098222e-05,3.3431185841870104e-07
2,43,500,20,0.0006323434092152524,0.0006768430201589126,0.40368723116444016,0.25319901929253474,4.449961094366017e-05,3.3012140165933346e-07
2,43,500,30,0.0005969012184365852,0.0006536471044853442,0.39010300815971277,0.2787924465090279,5.6745886048759075e-05,3.0036142728562254e-07
2,43,500,40,0.00057052891754239,0.000635198509389312,0.37917809581449546,0.299147873838628,6.4669591846922e-05,2.95264579674992e-07
2,43,500,50,0.000550922295342815,0.0006206018740506636,0.3705291254009353,0.3152532058894373,6.967957870784858e-05,2.906697065263586e-07
2,43,500,60,0.0005347494571026346,0.0006084781763711078,0.36332631618552114,0.3286299993958065,7.372871926847324e-05,3.3411925559612143e-07
2,43,500,70,0.0005215189822322941,0.0005983448415705084,0.3572665480132855,0.33981070768640537,7.682585933821429e-05,3.346949202231997e-07
2,43,500,80,0.0005109768940858572,0.0005892755744838496,0.3518099747461747,0.349817367063678,7.829868039799237e-05,3.1532382593901787e-07
2,43,500,90,0.0005024525379138112,0.0005821259429428238,0.3475375217531109,0.35770597887987354,7.967340502901266e-05,2.828689704692522e-07
2,43,500,100,0.000494068801369707,0.0005755593415077698,0.34359705683436914,0.3649512990583428,8.149054013806278e-05,3.156329575482175e-07
2,43,500,110,0.00048759039401069515,0.0005703412306594657,0.3404634234020705,0.3707087497269465,8.275083664877059e-05,3.3602239379870724e-07
2,43,500,120,0.0004816740525281915,0.0005658953837262004,0.33783278463488386,0.37561411589155336,8.42213311980089e-05,3.5256908370584483e-07
2,43,500,130,0.00047673049725105443,0.0005619673964538663,0.3354305842503891,0.3799480968292556,8.523689920281186e-05,3.0001094741827217e-07
2,43,500,140,0.00047162641851272724,0.0005581616885717011,0.3331620746266708,0.384147159675497,8.653527005897388e-05,3.2578834829877223e-07
2,43,500,150,0.0004675875376971561,0.0005553392342658725,0.3315048690055846,0.3872613406315183,8.77516965687164e-05,3.862642148355633e-07
2,43,500,160,0.00046365362247691166,0.0005524380070287549,0.32971865028866887,0.39046243642685635,8.878438455184323e-05,3.4370329027311186e-07
2,43,500,170,0.0004599378472533999,0.0005500638948365832,0.3283087423124016,0.3930819349820857,9.012604758318332e-05,3.0128590355893436e-07
2,43,500,180,0.00045628368620675985,0.000547888935367169,0.3270295669890402,0.3954816965462608,9.160524916040913e-05,3.344385284265172e-07
2,43,500,190,0.0004534115846084319,0.0005462362398045428,0.3260324897710234,0.39730521341829755,9.282465519611094e-05,3.3270974930665886e-07
2,43,500,200,0.00045018516494010896,0.0005441610362861837,0.3247808567875836,0.39959490833502187,9.397587134607477e-05,3.2251427328766624e-07
2,43,500,210,0.00044724373649174254,0.0005426321094450515,0.32386482707806863,0.40128186384816206,9.538837295330893e-05,3.8550318881558354e-07
2,43,500,220,0.0004446740877046551,0.0005413091832675576,0.3230412235043332,0.4027415266316004,9.66350955629025e-05,3.2483818834805334e-07
2,43,500,230,0.00044212819800826253,0.0005400446062928665,0.3223252935340497,0.4041368092846706,9.791640828460402e-05,3.622564732630451e-07
2,43,500,240,0.0004401142399874658,0.0005390708749235529,0.32175928330252646,0.40521118476006274,9.895663493608708e-05,4.004066502805159e-07
2,43,500,250,0.00043813329964770276,0.0005380483293002669,0.32112410086938326,0.4063394198922043,9.991502965256416e-05,3.3640651353472606e-07
2,43,500,260,0.00043614552543580487,0.000536994209344499,0.3204916267077351,0.40750249285492157,0.00010084868390869417,3.5402267073436633e-07
2,43,500,270,0.0004340425010695981,0.0005361813253959014,0.3200283879896233,0.4083993958470978,0.00010213882432630328,3.956263688875694e-07
2,43,500,280,0.00043219109858227966,0.0005351317442343628,0.3194018860485812,0.4095574608893952,0.00010294064565208316,3.3155801493212067e-07
2,43,500,290,0.00043062567879381675,0.0005344918534682108,0.3190072767511083,0.4102634902602762,0.00010386617467439407,3.299833217784709e-07
2,43,500,300,0.0004290132555198056,0.0005339230045144916,0.3186891967034171,0.41089113499304186,0.00010490974899468597,3.328067281760383e-07
2,43,500,310,0.0004273643927223958,0.0005332495572965001,0.31830140301599386,0.411634189184149,0.00010588516457410435,4.37034158862204e-07
2,43,500,320,0.00042602910557754115,0.0005328619971969317,0.3180588094560335,0.412061807189832,0.00010683289161939058,4.33211721717619e-07
2,43,500,330,0.0004247643591881456,0.0005323581778569064,0.31774083293385047,0.4126177008993393,0.00010759381866876083,3.4862606157481935e-07
2,43,500,340,0.0004236436540807631,0.0005317397528745715,0.31736283347800054,0.41330004579992385,0.00010809609879380844,3.8816029102051175e-07
2,43,500,350,0.0004224885257269051,0.0005313384854339631,0.3171356404745893,0.4137427879266019,0.00010884995970705802,4.712505971005143e-07
2,43,500,360,0.000421523667442969,0.0005310854426490152,0.3169903593238814,0.4140219850141565,0.00010956177520604626,3.324654437308894e-07
2,43,500,370,0.00042058535448497025,0.000530819238182545,0.31682880046764694,0.4143157041642514,0.0001102338836975747,3.2009915629238606e-07
2,43,500,380,0.00041971869692503105,0.0005305565504620802,0.3166961828537751,0.4146055430802483,0.00011083785353704911,3.6155049043529175e-07
2,43,500,390,0.00041900598897726127,0.0005301605651339969,0.3164607735825484,0.415042457139418,0.00011115457615673563,4.6456099889180535e-07
2,43,500,400,0.0004182300384929505,0.0005298885224629402,0.31628489543345495,0.41534261792631916,0.00011165848396998967,3.4351148481270855e-07
2,43,500,410,0.0004175552330654142,0.0005297863073696618,0.3162238293216433,0.41545539789099317,0.00011223107430424761,3.8001375757268363e-07
2,43,500,420,0.0004169496650252569,0.0005294661243322452,0.31603736019133066,0.4158086747945395,0.00011251645930698828,3.862032077472932e-07
2,43,500,430,0.00041641384045654206,0.0005293854626788885,0.31599567355897307,0.41589767357274665,0.00011297162222234647,3.3821784928278475e-07
2,43,500,440,0.00041595286944229315,0.0005292190193717516,0.3158863529270093,0.4160813203287889,0.00011326614992945849,3.502705097080394e-07
2,43,500,450,0.0004154971309340283,0.0005290573587259928,0.31579247927265897,0.4162596900913465,0.00011356022779196451,3.3408375643695365e-07
2,43,500,460,0.0004151649421810788,0.0005289614236634321,0.3157398306630057,0.41636554092628264,0.00011379648148235333,3.6334743280797e-07
2,43,500,470,0.0004148637377081599,0.0005288379302932356,0.31567073245150823,0.41650179847378904,0.00011397419258507568,3.3178202807349066e-07
2,43,500,480,0.00041460171571117144,0.0005287831133333754,0.31563799013838434,0.41656228127137096,0.00011418139762220392,4.0497924103100047e-07
2,43,500,490,0.0004144244158670318,0.0005286878606600709,0.3155735992768314,0.4166673791858358,0.00011426344479303907,3.8813214042754396e-07
2,43,500,500,0.00041423906496085294,0.000528659182300828,0.31555508652036224,0.41669902171766343,0.00011442011733997504,5.101763522752378e-08
2,43,600,0,0.0009095317813887505,0.0009063231538846139,0.5398882378431153,0.0,-3.2086275041365298e-06,3.246260438238835e-08
2,43,600,10,0.0006840895538644531,0.000712351139320333,0.42419453579168476,0.21402080894975783,2.8261585455879867e-05,3.30585282259932e-07
2,43,600,20,0.000632312723070072,0.0006768922081761275,0.40371212980790006,0.2531447472406689,4.457948510605547e-05,3.082681661048525e-07
2,43,600,30,0.0005969603911637478,0.0006537189051769587,0.39012879619167506,0.27871322455457737,5.675851401321097e-05,3.2386888171309636e-07
